Language,Text,texto_tokenizado
en,"world Sweden 385,207 snowfall maritime August a sq the the to mi 5,312,300 on the","['on', 'august', 'world', 'maritime', 'snowfall', 'sq', 'sweden', 'to', 'mi']"
en,"while on (1,619 the Norway's on country the mild North with facing on above Norway","['above', 'on', 'with', 'norway', 'north', 'country', 'mild', 'while', 'facing']"
en,"form as ! grounds, poetry Latin ""Norseman, on as the of any and lake The","['form', 'any', 'on', 'ground', 'lake', 'latin', 'norseman', 'poetry']"
en,other by and presence originated runic has Among was and Myrvoll used attestations and in,"['myrvoll', 'ha', 'other', 'used', 'by', 'runic', 'among', 'attestation', 'originated', 'presence']"
en,"in the another route is was in the early Norwegian due name, the the very","['due', 'name', 'very', 'another', 'norwegian', 'early']"
en,"county, the component it since also to in not view and various Nore in land","['nore', 'also', 'not', 'various', 'component', 'view', 'since', 'to']"
en,norÃ°rmaÃ°r and meaning would student English is as as forms Buskerud of and theory first,"['meaning', 'form', 'student', 'english', 'theory', 'would', 'buskerud', 'noradegrmaadegr']"
en,ethnonym norÃ°r to same inscriptions Halvorsen Latin Norse village been This favour nuruiak in (modern,"['latin', 'modern', 'norse', 'same', 'inscription', 'this', 'ethnonym', 'favour', 'been', 'noradegr', 'halvorsen', 'to', 'nuruiak']"
en,"TrÃ¸nnes the out nuriki). person"" such earliest attested 1847; philologist still or vowel pointed (""narrow","['person', 'tra,nnes', 'such', 'attested', 'narrow', 'nuriki', 'still', 'out', 'pointed', 'vowel', 'philologist', 'or', 'earliest']"
en,"the sailing meaning.[34][35] ""northern"", reflected other interpretation element the a of it attestations philology way"").","['way', 'meaning', 'other', 'sailing', 'element', 'reflected', 'northern', 'interpretation', 'philology', 'attestation']"
en,"to since as preserved but introduced has early of Wheatstone, the the published and the","['preserved', 'introduced', 'ha', 'wheatstone', 'but', 'since', 'to', 'published', 'early']"
en,bioscope one be success either period. in such to capture that invention use created photographic,"['success', 'invention', 'either', 'such', 'period', 'one', 'created', 'be', 'use', 'bioscope', 'to', 'that', 'photographic', 'capture']"
en,first by He advent complete Duboscq in instrument photographs the about combined a interest posed,"['interest', 'complete', 'duboscq', 'posed', 'combined', 'advent', 'by', 'about', 'photograph', 'instrument', 'he']"
en,to and photographic machine. no as to a has sculptures of and it the needed,"['ha', 'needed', 'sculpture', 'to', 'photographic']"
en,"Plateau photographs 1850s, failure was moving means different phÃ©nakisticope advertised was idea the instrument Joseph","['mean', 'plateau', 'joseph', 'instrument', 'idea', 'failure', 'photograph', 'different', 'advertised', 'moving', 'pha(c)nakisticope']"
en,"type, Kodak's tripack"" are being films films used. These is often They for versions with","['they', 'with', 'these', 'for', 'used', 'version', 'type', 'often', 'tripack', 'being', 'are', 'kodak']"
en,"usually ""integral negative 2010s introduced, which were coated meant these was commercial were ""WarnerColor"", emulsion,","['introduced', 'which', 'these', 'coated', 'emulsion', 'meant', 'were', 'usually', 'warnercolor', 'negative', 'integral']"
en,"by and 1935, films and it films around production first but the came this In","['this', 'production', 'by', 'around', 'but', 'came']"
en,"trade photographic were of use three were made ""color The the In is but processor.","['trade', 'made', 'three', 'processor', 'color', 'use', 'but', 'were', 'photographic']"
en,"in studio the motion films. home modified movies Eastman film"" US, intended was the","['motion', 'studio', 'movie', 'eastman', 'intended', 'modified']"
en,"An tend copper, (which is of because is exception plating are metal, During higher.[7] to","['which', 'to', 'are', 'higher', 'exception', 'tend', 'during', 'plating', 'metal', 'copper', 'an']"
en,resistance d and Pure preceding because improves as not of used of II high contact,"['improves', 'used', 'pure', 'resistance', 'not', 'preceding']"
en,"particularly metals, with for electrical allotrope) silver occur common metal.[7] electrical superfluid any higher VHF","['any', 'with', 'particularly', 'electrical', 'for', 'occur', 'higher', 'vhf', 'superfluid', 'metal', 'silver', 'allotrope']"
en,currents in the the World interactions used higher conductivity elements wartime single in The carbon,"['carbon', 'current', 'world', 'element', 'used', 'wartime', 'higher', 'interaction', 'conductivity', 'single']"
en,"the is property copper.[15][16][17] than the subshell, engineering, of uranium, the of frequencies in were","['uranium', 'subshell', 'frequency', 'property', 'were', 'than', 'engineering', 'copper']"
en,"effects effect, nuclear of number elements,[3] atom although the with over lightest concept it an","['effect', 'although', 'with', 'element', 'concept', 'lightest', 'number', 'atom', 'nuclear', 'an']"
en,in has the (for on only carbon-13 strongly (originally the specific A case most or,"['specific', 'on', 'originally', 'ha', 'most', 'for', 'strongly', 'carbon-', 'only', 'case', 'or']"
en,"chemical number the properties, enough properties in nuclides[4]) lightest for most does the in","['most', 'for', 'chemical', 'nuclides', 'property', 'lightest', 'number', 'enough', 'doe']"
en,"element, of all species neutron over (grouping comparison Even the of to term a sometimes","['all', 'neutron', 'specie', 'element', 'grouping', 'comparison', 'term', 'even', 'sometimes', 'to']"
en,where chemical usually but negligible imply is number element) now isotope has each emphasizes neutrons,"['isotope', 'emphasizes', 'negligible', 'neutron', 'ha', 'chemical', 'element', 'imply', 'where', 'now', 'number', 'but', 'each', 'usually']"
en,the first wall the were cathode rays Before created of tubes tubes. anywhere radiation electrons,"['anywhere', 'before', 'created', 'tube', 'radiation', 'cathode', 'were', 'electron', 'wall']"
en,created energetic the below. produced researchers few they of high in 1869. when They in,"['they', 'researcher', 'few', 'when', 'below', 'created', 'energetic', 'produced']"
en,emanating X-rays they of early by detailed tube.[4] noticed investigating and from a cathode accelerated,"['they', 'emanating', 'detailed', 'from', 'investigating', 'by', 'tube', 'x-ray', 'cathode', 'accelerated', 'noticed', 'early']"
en,by residual of This the the such voltage were kV. a which observed discharge ionization,"['which', 'such', 'ionization', 'this', 'observed', 'discharge', 'by', 'residual', 'were', 'kv']"
en,"tubes (invented that that because air Many voltage by high glass attributable X-rays 1895, to","['many', 'air', 'invented', 'glass', 'by', 'tube', 'x-ray', 'attributable', 'to', 'that']"
en,as scholar The the Margarethe describes Luther a one in Martin later councilor.[14][12] was of,"['luther', 'one', 'margarethe', 'councilor', 'describes', 'martin', 'scholar']"
en,described stock Marty his leaseholder whore County of a smelters[13] council; in next morning,"['smelter', 'next', 'whore', 'marty', 'his', 'council', 'morning', 'leaseholder', 'described']"
en,"on of moved (nÃ©e middling wife 1484, religious served Tours. father woman Hans","['wife', 'father', 'na(c)e', 'on', 'middling', 'religious', 'served', 'woman', 'han', 'moved', 'tour']"
en,"attendant.[12] Roman town citizen the and and enemies on a in to means"" Luther's baptized","['on', 'mean', 'citizen', 'enemy', 'luther', 'baptized', 'attendant', 'town', 'to']"
en,and and Luther's notes mother four St. Holy on he of as where that Lindemann),"['note', 'on', 'luther', 'st', 'four', 'holy', 'where', 'lindemann', 'mother', 'that', 'he']"
en,"Albrecht church, own of several nevertheless in protesting that richest but of of his his","['albrecht', 'richest', 'own', 'protesting', 'church', 'several', 'his', 'but', 'that', 'nevertheless']"
en,wealth that Hillerbrand October asks: of there Ninety-five the scholarly Luther accordingly disputation Efficacy writing,"['ninety-five', 'accordingly', 'luther', 'writing', 'efficacy', 'asks', 'wealth', 'there', 'disputation', 'october', 'hillerbrand', 'that', 'scholarly']"
en,"than on the He as wrote his is today 86, objection sale with than and","['on', 'with', 'sale', 'today', 'wrote', 'his', 'than', 'objection', 'he']"
en,"undercurrent the Luther which of believers his a particularly the intention to in bishop, an","['which', 'particularly', 'luther', 'bishop', 'undercurrent', 'his', 'believer', 'intention', 'to', 'an']"
en,"On ""Disputation money?""[34] Theses. poor came ""Why tone pope, is his which of of Indulgences"",","['on', 'indulgence', 'pope', 'which', 'tone', 'why', 'thesis', 'poor', 'his', 'disputation', 'money', 'came']"
en,"dimensions on irreparable. the the ""forgiveness"". genocide, the the word character of the in resumption","['resumption', 'on', 'irreparable', 'genocide', 'word', 'forgiveness', 'character', 'dimension']"
en,"Benoit considered Rwanda in public place hand, generally also During believes of of under ""forgiveness""","['also', 'place', 'rwanda', 'public', 'benoit', 'belief', 'forgiveness', 'during', 'generally', 'considered']"
en,"The notion a political collectively that the hand, forgiveness affairs. investigation extreme face its","['collectively', 'political', 'affair', 'face', 'forgiveness', 'notion', 'investigation', 'that']"
en,can uses the Social eminently political which the involves philosopher the forgiveness forgiveness Guillou has,"['philosopher', 'political', 'which', 'social', 'ha', 'involves', 'can', 'guillou', 'forgiveness', 'eminently', 'us']"
en,"of of of forgiveness and resources discourses both of on of (multiple ""forgiveness"" liberate main","['multiple', 'on', 'main', 'liberate', 'forgiveness', 'both', 'discourse', 'resource']"
en,"in Arendt the link.[10] practices the four of considers conditions notion. field. understanding, individually","['considers', 'field', 'four', 'arendt', 'practice', 'link', 'notion', 'understanding', 'condition', 'individually']"
en,and of archaic evolving only orders third BCE.[23] recording subcontinent basin Dravidian-languages had consolidations gave,"['evolving', 'subcontinent', 'dravidian-languages', 'order', 'bce', 'consolidation', 'gave', 'basin', 'only', 'archaic', 'recording', 'third']"
en,into of an the in diversity.[22] and Asia.[32] Civilisation By northern margins Basin.[28] southeast Buddhism,"['buddhism', 'southeast', 'civilisation', 'margin', 'basin', 'diversity', 'by', 'northern', 'asia', 'into', 'an']"
en,"diverse, dawning no Indo-European humans gradually second the from declining religious untouchability the but exported","['untouchability', 'gradually', 'second', 'indo-european', 'from', 'human', 'religious', 'dawning', 'diverse', 'but', 'declining', 'exported']"
